offense_id,occur_date,occur_time,MinOfucr,Shift,Avg Day,UC2 Literal,neighborhood,x,y
152462486,9/3/15,19:05:00,430,Eve,Thu,AGG ASSAULT,Sylvan Hills,-84.40772,33.70307
152462497,9/3/15,19:09:00,312,Eve,Thu,ROBBERY-COMMERCIAL,Pine Hills,-84.3562,33.83095
152462526,9/3/15,19:27:00,341,Eve,Thu,ROBBERY-PEDESTRIAN,Collier Heights,-84.49293,33.78257
152462527,9/3/15,19:28:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Westhaven,-84.46807,33.75558
152462552,9/3/15,19:30:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Buckhead Forest,-84.37409,33.84413
152462576,9/3/15,18:30:00,690,Eve,Thu,LARCENY-NON VEHICLE,Adamsville,-84.50557,33.75929
152462582,9/3/15,19:00:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Candler Park,-84.34718,33.76179
152462586,9/3/15,19:55:00,690,Eve,Thu,LARCENY-NON VEHICLE,Pittsburgh,-84.39862,33.72499
152462630,9/3/15,17:30:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Grant Park,-84.37371,33.74578
152462648,9/3/15,20:00:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Lakewood Heights,-84.38593,33.70524
152462681,9/3/15,22:40:00,331,Eve,Thu,ROBBERY-PEDESTRIAN,Custer/McDonough/Guice,-84.35958,33.71352
152462711,9/3/15,20:45:00,311,Eve,Thu,ROBBERY-PEDESTRIAN,Adamsville,-84.50466,33.7601
152462744,9/3/15,20:50:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Brookwood Hills,-84.39187,33.8018
152462756,9/3/15,17:15:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38581,33.7794
152462821,9/3/15,21:40:00,410,Eve,Thu,AGG ASSAULT,Thomasville Heights,-84.35669,33.70596
152462881,9/3/15,14:00:00,650,Eve,Thu,LARCENY-FROM VEHICLE,Downtown,-84.38992,33.7573
152462910,9/3/15,16:30:00,690,Eve,Thu,LARCENY-NON VEHICLE,Berkeley Park,-84.41278,33.80388
152462933,9/3/15,21:30:00,512,Eve,Thu,BURGLARY-NONRES,Pittsburgh,-84.40806,33.74048
152462944,9/3/15,18:30:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Poncey-Highland,-84.35767,33.77347
152462954,9/3/15,18:50:00,640,Eve,Thu,LARCENY-FROM VEHICLE,East Atlanta,-84.34622,33.74128
152462975,9/3/15,23:05:00,710,Morn,Thu,AUTO THEFT,Harland Terrace,-84.46789,33.75166
152463022,9/3/15,17:50:00,640,Unk,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40304,33.78461
152463035,9/3/15,15:55:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Inman Park,-84.35879,33.76117
152463043,9/3/15,23:40:00,311,Morn,Thu,ROBBERY-PEDESTRIAN,Castleberry Hill,-84.40225,33.7486
152463057,9/3/15,23:53:00,314,Morn,Thu,ROBBERY-COMMERCIAL,Venetian Hills,-84.43443,33.71493
152470095,9/3/15,23:30:00,710,Morn,Fri,AUTO THEFT,Princeton Lakes,-84.50859,33.655
152470397,9/3/15,23:00:00,690,Morn,Fri,LARCENY-NON VEHICLE,Morningside/Lenox Park,-84.36578,33.81235
152470486,9/3/15,18:30:00,521,Morn,Thu,BURGLARY-RESIDENCE,The Villages at Castleberry H,-84.40523,33.74505
152470593,9/3/15,18:00:00,512,Morn,Thu,BURGLARY-NONRES,Peoplestown,-84.38516,33.72379
152470619,9/3/15,19:00:00,650,Morn,Fri,LARCENY-FROM VEHICLE,Ben Hill Terrace,-84.51886,33.69575
152470648,9/3/15,18:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Downtown,-84.3859,33.7664
152470804,9/3/15,21:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Ormewood Park,-84.3543,33.72819
152471237,9/3/15,22:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37839,33.77629
152471814,9/3/15,11:00:00,440,Day,Thu,AGG ASSAULT,Glenrose Heights,-84.39108,33.66656
152472324,9/3/15,22:00:00,650,Morn,Fri,LARCENY-FROM VEHICLE,Grant Park,-84.36414,33.74003
152481068,9/3/15,9:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Old Fourth Ward,-84.36561,33.76462
152482783,9/3/15,11:40:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Ansley Park,-84.38258,33.79034
152490876,9/3/15,16:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,Florida Heights,-84.46247,33.7525
152501388,9/3/15,0:00:00,720,Morn,Thu,AUTO THEFT,Mechanicsville,-84.40062,33.73776
152510890,9/3/15,21:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Mechanicsville,-84.40289,33.73691
152512691,9/3/15,17:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,Atlantic Station,-84.40265,33.7899
152520951,9/3/15,11:00:00,710,Unk,Unk,AUTO THEFT,North Buckhead,-84.37088,33.84654
152521581,9/3/15,12:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,Dixie Hills,-84.46205,33.76075
152450254,9/2/15,1:52:00,710,Morn,Wed,AUTO THEFT,Peoplestown,-84.3928,33.72287
152450293,9/2/15,1:40:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Atlantic Station,-84.39779,33.79282
152450321,9/2/15,2:00:00,710,Morn,Wed,AUTO THEFT,Midtown,-84.38703,33.7788
152450902,9/2/15,8:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Ashview Heights,-84.41835,33.75094
152450913,9/2/15,2:40:00,512,Morn,Wed,BURGLARY-NONRES,Pittsburgh,-84.40553,33.73638
152450926,9/2/15,4:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Vine City,-84.41419,33.75783
152451009,9/2/15,9:12:00,511,Day,Wed,BURGLARY-RESIDENCE,West Lake,-84.43995,33.75891
152451060,9/2/15,4:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Vine City,-84.41629,33.756
152451221,9/2/15,1:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Castleberry Hill,-84.40195,33.75195
152451230,9/2/15,7:00:00,650,Day,Wed,LARCENY-FROM VEHICLE,NULL,-84.48826,33.75276
152451527,9/2/15,12:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Inman Park,-84.3528,33.7668
152451600,9/2/15,12:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.35148,33.79351
152451691,9/2/15,9:00:00,521,Day,Wed,BURGLARY-RESIDENCE,Adair Park,-84.41145,33.72358
152451770,9/2/15,12:45:00,710,Day,Wed,AUTO THEFT,Lindbergh/Morosgo,-84.36408,33.81912
152451803,9/2/15,8:45:00,710,Day,Wed,AUTO THEFT,NULL,-84.44833,33.70994
152451820,9/2/15,14:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,West End,-84.4168,33.74057
152451909,9/2/15,13:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Greenbriar,-84.49328,33.68845
152451913,9/2/15,15:00:00,620,Eve,Wed,LARCENY-NON VEHICLE,Green Forest Acres,-84.48973,33.73303
152451915,9/2/15,15:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,-84.36746,33.82144
152452024,9/2/15,13:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Brandon,-84.42412,33.83134
152452028,9/2/15,15:30:00,630,Eve,Wed,LARCENY-NON VEHICLE,West End,-84.41751,33.7398
152452030,9/2/15,10:30:00,690,Day,Wed,LARCENY-NON VEHICLE,Sylvan Hills,-84.41541,33.706
152452131,9/2/15,12:00:00,710,Day,Wed,AUTO THEFT,Sylvan Hills,-84.41113,33.69731
152452178,9/2/15,15:00:00,710,Eve,Wed,AUTO THEFT,Bolton,-84.4506,33.8188
152452218,9/2/15,16:20:00,410,Eve,Wed,AGG ASSAULT,Florida Heights,-84.45864,33.74899
152452351,9/2/15,17:00:00,630,Eve,Wed,LARCENY-NON VEHICLE,West End,-84.43276,33.73812
152452458,9/2/15,17:41:00,430,Eve,Wed,AGG ASSAULT,NULL,-84.48686,33.75538
152452462,9/2/15,10:00:00,511,Day,Wed,BURGLARY-RESIDENCE,Peoplestown,-84.38805,33.73065
152452487,9/2/15,7:00:00,511,Day,Wed,BURGLARY-RESIDENCE,Boulder Park,-84.52854,33.75048
152452612,9/2/15,15:00:00,690,Eve,Wed,LARCENY-NON VEHICLE,Grant Park,-84.36683,33.7387
152452634,9/2/15,17:00:00,710,Eve,Wed,AUTO THEFT,Kings Forest,-84.5106,33.70415
152452821,9/2/15,19:39:00,311,Eve,Wed,ROBBERY-PEDESTRIAN,Collier Heights,-84.49155,33.78225
152453006,9/2/15,17:30:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Grant Park,-84.37636,33.73426
152453011,9/2/15,15:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Buckhead Village,-84.37344,33.84218
152453018,9/2/15,20:30:00,311,Eve,Wed,ROBBERY-PEDESTRIAN,English Avenue,-84.41569,33.77282
152453045,9/2/15,20:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Pittsburgh,-84.40221,33.73365
152453047,9/2/15,21:04:00,410,Eve,Wed,AGG ASSAULT,Vine City,-84.40494,33.75827
152453076,9/2/15,13:00:00,511,Eve,Wed,BURGLARY-RESIDENCE,Peoplestown,-84.38536,33.72615
152453081,9/2/15,21:17:00,311,Eve,Wed,ROBBERY-PEDESTRIAN,Princeton Lakes,-84.50738,33.65985
152453114,9/2/15,21:39:00,630,Eve,Wed,LARCENY-NON VEHICLE,Lindbergh/Morosgo,-84.36328,33.82403
152453130,9/2/15,20:45:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,-84.36684,33.82494
152453143,9/2/15,21:30:00,710,Eve,Wed,AUTO THEFT,West Lake,-84.44116,33.76126
152453171,9/2/15,22:04:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Marietta Street Artery,-84.41116,33.77914
152453184,9/2/15,22:20:00,420,Eve,Wed,AGG ASSAULT,NULL,-84.39228,33.81347
152453200,9/2/15,13:30:00,511,Eve,Wed,BURGLARY-RESIDENCE,Ormewood Park,-84.35107,33.74433
152453316,9/2/15,20:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Peachtree Hills,-84.38119,33.81812
152460073,9/2/15,23:00:00,410,Morn,Wed,AGG ASSAULT,Pine Hills,-84.35918,33.82232
152460080,9/2/15,20:45:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Candler Park,-84.34353,33.76251
152460403,9/2/15,18:00:00,511,Eve,Wed,BURGLARY-RESIDENCE,South River Gardens,-84.37144,33.67339
152460423,9/2/15,21:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Downtown,-84.3859,33.7664
152460475,9/2/15,9:30:00,531,Unk,Wed,BURGLARY-RESIDENCE,East Lake,-84.29277,33.73925
152460494,9/2/15,21:00:00,710,Morn,Thu,AUTO THEFT,Florida Heights,-84.46839,33.74865
152460697,9/2/15,23:00:00,710,Morn,Thu,AUTO THEFT,East Ardley Road,-84.49443,33.72868
152460863,9/2/15,23:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Oakland City,-84.42167,33.72741
152461063,9/2/15,9:00:00,690,Unk,Wed,LARCENY-NON VEHICLE,Mechanicsville,-84.40447,33.741
152461085,9/2/15,20:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Kirkwood,-84.31849,33.75227
152461236,9/2/15,18:30:00,521,Eve,Wed,BURGLARY-RESIDENCE,Kirkwood,-84.33263,33.75139
152461454,9/2/15,17:00:00,670,Unk,Thu,LARCENY-NON VEHICLE,Downtown,-84.38496,33.76158
152461503,9/2/15,22:00:00,710,Eve,Wed,AUTO THEFT,Grove Park,-84.43853,33.77033
152461606,9/2/15,18:30:00,521,Morn,Thu,BURGLARY-RESIDENCE,Brookhaven,-84.35181,33.8718
152461752,9/2/15,16:33:00,670,Eve,Wed,LARCENY-NON VEHICLE,Lenox,-84.36212,33.84676
152461919,9/2/15,16:30:00,640,Unk,Thu,LARCENY-FROM VEHICLE,Castleberry Hill,-84.40414,33.74749
152462948,9/2/15,19:00:00,640,Unk,Thu,LARCENY-FROM VEHICLE,Downtown,-84.39153,33.75183
152468046,9/2/15,10:57:00,690,Day,Wed,LARCENY-NON VEHICLE,NULL,-84.4387,33.64115
152471473,9/2/15,19:30:00,511,Unk,Unk,BURGLARY-RESIDENCE,Knight Park/Howell Station,-84.42739,33.78104
152521843,9/2/15,15:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,West Lake,-84.43879,33.75723
2E+11,9/2/15,21:30:00,110,Morn,Wed,HOMICIDE,English Avenue,-84.40498,33.76527
152411437,9/1/15,NULL,670,Morn,Tue,LARCENY-NON VEHICLE,Harland Terrace,-84.47425,33.75381
152440063,9/1/15,0:30:00,410,Morn,Tue,AGG ASSAULT,Dixie Hills,-84.45105,33.75876
152440129,9/1/15,1:15:00,440,Morn,Tue,AGG ASSAULT,Glenrose Heights,-84.38997,33.6694
152440179,9/1/15,1:20:00,311,Morn,Tue,ROBBERY-PEDESTRIAN,Venetian Hills,-84.44765,33.71075
152440307,9/1/15,2:55:00,347,Morn,Tue,ROBBERY-PEDESTRIAN,East Atlanta,-84.32324,33.72602
152440507,9/1/15,5:40:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Lakewood Heights,-84.37897,33.71257
152440529,9/1/15,4:00:00,521,Morn,Tue,BURGLARY-RESIDENCE,Bankhead,-84.42514,33.76443
152440596,9/1/15,0:00:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Mozley Park,-84.43449,33.7509
152440659,9/1/15,7:00:00,670,Day,Tue,LARCENY-NON VEHICLE,Bakers Ferry,-84.53073,33.75285
152440745,9/1/15,0:01:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Fairburn Mays,-84.51059,33.73454
152440780,9/1/15,2:00:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Kirkwood,-84.32158,33.75604
152441135,9/1/15,10:24:00,531,Day,Tue,BURGLARY-RESIDENCE,Leila Valley,-84.35702,33.69157
152441308,9/1/15,11:15:00,640,Day,Tue,LARCENY-FROM VEHICLE,Inman Park,-84.35859,33.76284
152441356,9/1/15,8:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Venetian Hills,-84.43111,33.7166
152441433,9/1/15,10:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Princeton Lakes,-84.50908,33.65571
152441464,9/1/15,12:13:00,410,Day,Tue,AGG ASSAULT,Ridgecrest Forest,-84.52695,33.74273
152441487,9/1/15,11:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Collier Heights,-84.49395,33.77247
152441506,9/1/15,12:25:00,511,Day,Tue,BURGLARY-RESIDENCE,Ashview Heights,-84.41901,33.75196
152441524,9/1/15,10:00:00,511,Day,Tue,BURGLARY-RESIDENCE,Vine City,-84.41389,33.75805
152441548,9/1/15,12:30:00,640,Day,Tue,LARCENY-FROM VEHICLE,Brookwood,-84.39322,33.80231
152441698,9/1/15,13:38:00,630,Day,Tue,LARCENY-NON VEHICLE,Lenox,-84.36212,33.84676
152441708,9/1/15,13:46:00,710,Day,Tue,AUTO THEFT,Washington Park,-84.4214,33.75735
152441717,9/1/15,13:00:00,630,Unk,Wed,LARCENY-NON VEHICLE,Perkerson,-84.40785,33.68199
152441746,9/1/15,12:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Berkeley Park,-84.40886,33.79588
152441789,9/1/15,14:13:00,630,Day,Tue,LARCENY-NON VEHICLE,Vine City,-84.41457,33.75504
152441913,9/1/15,15:00:00,710,Eve,Tue,AUTO THEFT,Harland Terrace,-84.47612,33.75395
152442085,9/1/15,12:30:00,512,Day,Tue,BURGLARY-NONRES,Buckhead Heights,-84.35853,33.84934
152442137,9/1/15,8:50:00,710,Day,Tue,AUTO THEFT,Mt. Paran/Northside,-84.43152,33.85557
152442301,9/1/15,16:45:00,630,Eve,Tue,LARCENY-NON VEHICLE,Edgewood,-84.34619,33.75674
152442376,9/1/15,17:00:00,620,Eve,Tue,LARCENY-NON VEHICLE,Downtown,-84.39232,33.75283
152442466,9/1/15,17:00:00,710,Eve,Tue,AUTO THEFT,NULL,-84.39144,33.80965
152442478,9/1/15,17:39:00,311,Eve,Tue,ROBBERY-PEDESTRIAN,Mechanicsville,-84.39499,33.73261
152442564,9/1/15,2:00:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Castleberry Hill,-84.40426,33.74728
152442601,9/1/15,18:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Ridgewood Heights,-84.44514,33.82291
152442605,9/1/15,18:09:00,630,Eve,Tue,LARCENY-NON VEHICLE,Campbellton Road,-84.45947,33.70514
152442750,9/1/15,0:00:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Lake Claire,-84.32173,33.76628
152442766,9/1/15,6:30:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38903,33.78658
152442772,9/1/15,18:53:00,511,Eve,Tue,BURGLARY-RESIDENCE,West End,-84.42856,33.73393
152442778,9/1/15,9:00:00,670,Day,Tue,LARCENY-NON VEHICLE,Princeton Lakes,-84.51339,33.66093
152442877,9/1/15,12:45:00,521,Day,Tue,BURGLARY-RESIDENCE,West End,-84.41738,33.74057
152442899,9/1/15,19:30:00,630,Eve,Tue,LARCENY-NON VEHICLE,Lenox,-84.36212,33.84676
152442997,9/1/15,20:16:00,660,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.38424,33.778
152443000,9/1/15,20:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Center Hill,-84.46679,33.77886
152443060,9/1/15,20:40:00,410,Eve,Tue,AGG ASSAULT,Grove Park,-84.45174,33.76486
152443065,9/1/15,7:30:00,511,Day,Tue,BURGLARY-RESIDENCE,Lindbergh/Morosgo,-84.37136,33.81947
152443167,9/1/15,21:25:00,511,Eve,Tue,BURGLARY-RESIDENCE,Ashview Heights,-84.42348,33.74824
152443223,9/1/15,22:05:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Underwood Hills,-84.43494,33.80787
152443228,9/1/15,22:10:00,311,Eve,Tue,ROBBERY-PEDESTRIAN,Peoplestown,-84.3827,33.72622
152443239,9/1/15,21:47:00,630,Eve,Tue,LARCENY-NON VEHICLE,Vine City,-84.41457,33.75504
152443247,9/1/15,22:29:00,410,Eve,Tue,AGG ASSAULT,Venetian Hills,-84.43185,33.71561
152443256,9/1/15,22:15:00,660,Eve,Tue,LARCENY-NON VEHICLE,East Atlanta,-84.33561,33.73035
152443410,9/1/15,23:08:00,630,Morn,Tue,LARCENY-NON VEHICLE,Berkeley Park,-84.41278,33.80388
152450014,9/1/15,23:30:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Adamsville,-84.51027,33.76461
152450708,9/1/15,21:15:00,640,Morn,Wed,LARCENY-FROM VEHICLE,NULL,-84.39386,33.81547
152450719,9/1/15,17:30:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.35496,33.79542
152450760,9/1/15,16:30:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Inman Park,-84.36,33.76121
152450844,9/1/15,23:00:00,710,Morn,Wed,AUTO THEFT,Morningside/Lenox Park,-84.36082,33.79754
152451071,9/1/15,21:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Kirkwood,-84.31735,33.74915
152451188,9/1/15,23:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,English Avenue,-84.40753,33.76485
152451309,9/1/15,20:00:00,710,Morn,Wed,AUTO THEFT,Perkerson,-84.41306,33.68905
152451337,9/1/15,15:00:00,650,Unk,Wed,LARCENY-FROM VEHICLE,Morningside/Lenox Park,-84.36578,33.81235
152451754,9/1/15,17:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Inman Park,-84.35835,33.76267
152451774,9/1/15,18:00:00,710,Eve,Tue,AUTO THEFT,Adamsville,-84.50433,33.75933
152452101,9/1/15,5:00:00,511,Unk,Tue,BURGLARY-RESIDENCE,Lindbergh/Morosgo,-84.37136,33.81947
152452613,9/1/15,8:52:00,630,Day,Tue,LARCENY-NON VEHICLE,Adams Park,-84.45795,33.70653
152461087,9/1/15,17:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Ormewood Park,-84.35915,33.72998
152461718,9/1/15,12:00:00,650,Unk,Unk,LARCENY-FROM VEHICLE,Grant Park,-84.37831,33.72661
152462459,9/1/15,9:00:00,640,Unk,Wed,LARCENY-FROM VEHICLE,Brookwood Hills,-84.39265,33.80163
152522124,9/1/15,10:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,Fernleaf,-84.44043,33.82201
2E+11,9/1/15,21:45:00,110,Eve,Tue,HOMICIDE,Vine City,-84.41413,33.75823
152430034,8/31/15,0:14:00,331,Morn,Mon,ROBBERY-PEDESTRIAN,Downtown,-84.38246,33.76101
152430183,8/31/15,1:00:00,630,Morn,Mon,LARCENY-NON VEHICLE,Adamsville,-84.5076,33.76208
152430335,8/31/15,2:40:00,315,Morn,Mon,ROBBERY-RESIDENCE,Downtown,-84.39315,33.76747
152430399,8/31/15,3:47:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37539,33.77554
152430431,8/31/15,0:50:00,710,Morn,Mon,AUTO THEFT,Westwood Terrace,-84.44755,33.73506
152430546,8/31/15,1:30:00,710,Morn,Mon,AUTO THEFT,Capitol View,-84.41737,33.71448
152430803,8/31/15,7:00:00,640,Day,Mon,LARCENY-FROM VEHICLE,Capitol View,-84.41468,33.72004
152430847,8/31/15,8:00:00,630,Day,Mon,LARCENY-NON VEHICLE,Center Hill,-84.47302,33.77648
152431023,8/31/15,8:30:00,690,Day,Mon,LARCENY-NON VEHICLE,North Buckhead,-84.36206,33.87115
152431024,8/31/15,10:00:00,511,Day,Mon,BURGLARY-RESIDENCE,Oakland City,-84.43271,33.73104
152431105,8/31/15,10:00:00,640,Day,Mon,LARCENY-FROM VEHICLE,Old Fourth Ward,-84.37104,33.75393
152431158,8/31/15,9:45:00,640,Day,Mon,LARCENY-FROM VEHICLE,Berkeley Park,-84.41547,33.79946
152431215,8/31/15,11:23:00,690,Day,Mon,LARCENY-NON VEHICLE,Thomasville Heights,-84.35421,33.70341
152431244,8/31/15,11:39:00,630,Day,Mon,LARCENY-NON VEHICLE,Lindbergh/Morosgo,-84.3652,33.82883
152431268,8/31/15,4:00:00,670,Day,Mon,LARCENY-NON VEHICLE,Center Hill,-84.46472,33.77726
152431270,8/31/15,11:00:00,670,Day,Mon,LARCENY-NON VEHICLE,Downtown,-84.38715,33.75992
152431280,8/31/15,11:35:00,640,Day,Mon,LARCENY-FROM VEHICLE,NULL,-84.4859,33.73273
152431320,8/31/15,10:30:00,640,Day,Mon,LARCENY-FROM VEHICLE,Brandon,-84.42412,33.83134
152431489,8/31/15,13:00:00,670,Day,Mon,LARCENY-NON VEHICLE,West End,-84.42403,33.7388
